rows,csv,orc,orc (sorted),compression,compression_strategy,compression_block_size,stripe_size,batch_size
50000,3734523,281456,137607,1,0,65536,33554432,512
50000,3734523,281456,137607,1,0,65536,33554432,1024
50000,3734523,281456,137607,1,0,65536,33554432,2048
50000,3734523,281456,137607,1,0,65536,33554432,4096
50000,3734523,281456,137607,1,0,65536,67108864,256
50000,3734523,281456,137607,1,0,65536,67108864,512
50000,3734523,281456,137607,1,0,65536,67108864,1024
50000,3734523,281456,137607,1,0,65536,67108864,2048
50000,3734523,281456,137607,1,0,65536,67108864,4096
50000,3734523,281456,137607,1,0,65536,134217728,256
50000,3734523,281456,137607,1,0,65536,134217728,512
50000,3734523,281456,137607,1,0,65536,134217728,1024
50000,3734523,281456,137607,1,0,65536,134217728,2048
50000,3734523,281456,137607,1,0,65536,134217728,4096
50000,3734523,281456,137607,1,0,65536,268435456,256
50000,3734523,281456,137607,1,0,65536,268435456,512
50000,3734523,281456,137607,1,0,65536,268435456,1024
50000,3734523,281456,137607,1,0,65536,268435456,2048
50000,3734523,281456,137607,1,0,65536,268435456,4096
50000,3734523,277703,136247,1,0,131072,16777216,256
50000,3734523,277703,136247,1,0,131072,16777216,512
50000,3734523,277703,136247,1,0,131072,16777216,1024
50000,3734523,277703,136247,1,0,131072,16777216,2048
50000,3734523,277703,136247,1,0,131072,16777216,4096
50000,3734523,277703,136247,1,0,131072,33554432,256
50000,3734523,277703,136247,1,0,131072,33554432,512
50000,3734523,277703,136247,1,0,131072,33554432,1024
50000,3734523,277703,136247,1,0,131072,33554432,2048
50000,3734523,277703,136247,1,0,131072,33554432,4096
50000,3734523,277703,136247,1,0,131072,67108864,256
50000,3734523,277703,136247,1,0,131072,67108864,512
50000,3734523,277703,136247,1,0,131072,67108864,1024
50000,3734523,277703,136247,1,0,131072,67108864,2048
50000,3734523,277703,136247,1,0,131072,67108864,4096
50000,3734523,277703,136247,1,0,131072,134217728,256
50000,3734523,277703,136247,1,0,131072,134217728,512
50000,3734523,277703,136247,1,0,131072,134217728,1024
50000,3734523,277703,136247,1,0,131072,134217728,2048
50000,3734523,277703,136247,1,0,131072,134217728,4096
50000,3734523,277703,136247,1,0,131072,268435456,256
50000,3734523,277703,136247,1,0,131072,268435456,512
50000,3734523,277703,136247,1,0,131072,268435456,1024
50000,3734523,277703,136247,1,0,131072,268435456,2048
50000,3734523,277703,136247,1,0,131072,268435456,4096
50000,3734523,276936,136396,1,0,262144,16777216,256
50000,3734523,276936,136396,1,0,262144,16777216,512
50000,3734523,276936,136396,1,0,262144,16777216,1024
50000,3734523,276936,136396,1,0,262144,16777216,2048
50000,3734523,276936,136396,1,0,262144,16777216,4096
50000,3734523,276936,136396,1,0,262144,33554432,256
50000,3734523,276936,136396,1,0,262144,33554432,512
50000,3734523,276936,136396,1,0,262144,33554432,1024
50000,3734523,276936,136396,1,0,262144,33554432,2048
50000,3734523,276936,136396,1,0,262144,33554432,4096
50000,3734523,276936,136396,1,0,262144,67108864,256
50000,3734523,276936,136396,1,0,262144,67108864,512
50000,3734523,276936,136396,1,0,262144,67108864,1024
50000,3734523,276936,136396,1,0,262144,67108864,2048
50000,3734523,276936,136396,1,0,262144,67108864,4096
50000,3734523,276936,136396,1,0,262144,134217728,256
50000,3734523,276936,136396,1,0,262144,134217728,512
50000,3734523,276936,136396,1,0,262144,134217728,1024
50000,3734523,276936,136396,1,0,262144,134217728,2048
50000,3734523,276936,136396,1,0,262144,134217728,4096
50000,3734523,276936,136396,1,0,262144,268435456,256
50000,3734523,276936,136396,1,0,262144,268435456,512
50000,3734523,276936,136396,1,0,262144,268435456,1024
50000,3734523,276936,136396,1,0,262144,268435456,2048
50000,3734523,276936,136396,1,0,262144,268435456,4096
50000,3734523,240214,96971,1,1,16384,16777216,256
50000,3734523,240214,96971,1,1,16384,16777216,512
50000,3734523,240214,96971,1,1,16384,16777216,1024
50000,3734523,240214,96971,1,1,16384,16777216,2048
50000,3734523,240214,96971,1,1,16384,16777216,4096
50000,3734523,240214,96971,1,1,16384,33554432,256
50000,3734523,240214,96971,1,1,16384,33554432,512
50000,3734523,240214,96971,1,1,16384,33554432,1024
50000,3734523,240214,96971,1,1,16384,33554432,2048
50000,3734523,240214,96971,1,1,16384,33554432,4096
50000,3734523,240214,96971,1,1,16384,67108864,256
50000,3734523,240214,96971,1,1,16384,67108864,512
50000,3734523,240214,96971,1,1,16384,67108864,1024
50000,3734523,240214,96971,1,1,16384,67108864,2048
50000,3734523,240214,96971,1,1,16384,67108864,4096
50000,3734523,240214,96971,1,1,16384,134217728,256
50000,3734523,240214,96971,1,1,16384,134217728,512
50000,3734523,240214,96971,1,1,16384,134217728,1024
50000,3734523,240214,96971,1,1,16384,134217728,2048
50000,3734523,240214,96971,1,1,16384,134217728,4096
50000,3734523,240214,96971,1,1,16384,268435456,256
50000,3734523,240214,96971,1,1,16384,268435456,512
50000,3734523,240214,96971,1,1,16384,268435456,1024
50000,3734523,240214,96971,1,1,16384,268435456,2048
50000,3734523,240214,96971,1,1,16384,268435456,4096
50000,3734523,209483,90766,1,1,32768,16777216,256
50000,3734523,209483,90766,1,1,32768,16777216,512
50000,3734523,209483,90766,1,1,32768,16777216,1024
50000,3734523,209483,90766,1,1,32768,16777216,2048
50000,3734523,209483,90766,1,1,32768,16777216,4096
50000,3734523,209483,90766,1,1,32768,33554432,256
50000,3734523,209483,90766,1,1,32768,33554432,512
50000,3734523,209483,90766,1,1,32768,33554432,1024
50000,3734523,209483,90766,1,1,32768,33554432,2048
50000,3734523,209483,90766,1,1,32768,33554432,4096
50000,3734523,209483,90766,1,1,32768,67108864,256
50000,3734523,209483,90766,1,1,32768,67108864,512
50000,3734523,209483,90766,1,1,32768,67108864,1024
50000,3734523,209483,90766,1,1,32768,67108864,2048
50000,3734523,209483,90766,1,1,32768,67108864,4096
50000,3734523,209483,90766,1,1,32768,134217728,256
50000,3734523,209483,90766,1,1,32768,134217728,512
50000,3734523,209483,90766,1,1,32768,134217728,1024
50000,3734523,209483,90766,1,1,32768,134217728,2048
50000,3734523,209483,90766,1,1,32768,134217728,4096
50000,3734523,209483,90766,1,1,32768,268435456,256
50000,3734523,209483,90766,1,1,32768,268435456,512
50000,3734523,209483,90766,1,1,32768,268435456,1024
50000,3734523,209483,90766,1,1,32768,268435456,2048
50000,3734523,209483,90766,1,1,32768,268435456,4096
50000,3734523,192076,86421,1,1,65536,16777216,256
50000,3734523,192076,86421,1,1,65536,16777216,512
50000,3734523,192076,86421,1,1,65536,16777216,1024
50000,3734523,192076,86421,1,1,65536,16777216,2048
50000,3734523,192076,86421,1,1,65536,16777216,4096
50000,3734523,192076,86421,1,1,65536,33554432,256
50000,3734523,192076,86421,1,1,65536,33554432,512
50000,3734523,192076,86421,1,1,65536,33554432,1024
50000,3734523,192076,86421,1,1,65536,33554432,2048
50000,3734523,192076,86421,1,1,65536,33554432,4096
50000,3734523,192076,86421,1,1,65536,67108864,256
50000,3734523,192076,86421,1,1,65536,67108864,512
50000,3734523,192076,86421,1,1,65536,67108864,1024
50000,3734523,192076,86421,1,1,65536,67108864,2048
50000,3734523,192076,86421,1,1,65536,67108864,4096
50000,3734523,192076,86421,1,1,65536,134217728,256
50000,3734523,192076,86421,1,1,65536,134217728,512
50000,3734523,192076,86421,1,1,65536,134217728,1024
50000,3734523,192076,86421,1,1,65536,134217728,2048
50000,3734523,192076,86421,1,1,65536,134217728,4096
50000,3734523,192076,86421,1,1,65536,268435456,256
50000,3734523,192076,86421,1,1,65536,268435456,512
50000,3734523,192076,86421,1,1,65536,268435456,1024
50000,3734523,192076,86421,1,1,65536,268435456,2048
50000,3734523,192076,86421,1,1,65536,268435456,4096
50000,3734523,185941,84049,1,1,131072,16777216,256
50000,3734523,185941,84049,1,1,131072,16777216,512
50000,3734523,185941,84049,1,1,131072,16777216,1024
50000,3734523,185941,84049,1,1,131072,16777216,2048
50000,3734523,185941,84049,1,1,131072,16777216,4096
50000,3734523,185941,84049,1,1,131072,33554432,256
50000,3734523,185941,84049,1,1,131072,33554432,512
50000,3734523,185941,84049,1,1,131072,33554432,1024
50000,3734523,185941,84049,1,1,131072,33554432,2048
50000,3734523,185941,84049,1,1,131072,33554432,4096
50000,3734523,185941,84049,1,1,131072,67108864,256
50000,3734523,185941,84049,1,1,131072,67108864,512
50000,3734523,185941,84049,1,1,131072,67108864,1024
50000,3734523,185941,84049,1,1,131072,67108864,2048
50000,3734523,185941,84049,1,1,131072,67108864,4096
50000,3734523,185941,84049,1,1,131072,134217728,256
50000,3734523,185941,84049,1,1,131072,134217728,512
50000,3734523,185941,84049,1,1,131072,134217728,1024
50000,3734523,185941,84049,1,1,131072,134217728,2048
50000,3734523,185941,84049,1,1,131072,134217728,4096
50000,3734523,185941,84049,1,1,131072,268435456,256
50000,3734523,185941,84049,1,1,131072,268435456,512
50000,3734523,185941,84049,1,1,131072,268435456,1024
50000,3734523,185941,84049,1,1,131072,268435456,2048
50000,3734523,185941,84049,1,1,131072,268435456,4096
50000,3734523,183483,83841,1,1,262144,16777216,256
50000,3734523,183483,83841,1,1,262144,16777216,512
50000,3734523,183483,83841,1,1,262144,16777216,1024
50000,3734523,183483,83841,1,1,262144,16777216,2048
50000,3734523,183483,83841,1,1,262144,16777216,4096
50000,3734523,183483,83841,1,1,262144,33554432,256
50000,3734523,183483,83841,1,1,262144,33554432,512
50000,3734523,183483,83841,1,1,262144,33554432,1024
50000,3734523,183483,83841,1,1,262144,33554432,2048
50000,3734523,183483,83841,1,1,262144,33554432,4096
50000,3734523,183483,83841,1,1,262144,67108864,256
50000,3734523,183483,83841,1,1,262144,67108864,512
50000,3734523,183483,83841,1,1,262144,67108864,1024
50000,3734523,183483,83841,1,1,262144,67108864,2048
50000,3734523,183483,83841,1,1,262144,67108864,4096
50000,3734523,183483,83841,1,1,262144,134217728,256
50000,3734523,183483,83841,1,1,262144,134217728,512
50000,3734523,183483,83841,1,1,262144,134217728,1024
50000,3734523,183483,83841,1,1,262144,134217728,2048
50000,3734523,183483,83841,1,1,262144,134217728,4096
50000,3734523,183483,83841,1,1,262144,268435456,256
50000,3734523,183483,83841,1,1,262144,268435456,512
50000,3734523,183483,83841,1,1,262144,268435456,1024
50000,3734523,183483,83841,1,1,262144,268435456,2048
50000,3734523,183483,83841,1,1,262144,268435456,4096
50000,3734523,275801,89113,5,0,16384,16777216,256
50000,3734523,275801,89113,5,0,16384,16777216,512
50000,3734523,275801,89113,5,0,16384,16777216,1024
50000,3734523,275801,89113,5,0,16384,16777216,2048
50000,3734523,275801,89113,5,0,16384,16777216,4096
50000,3734523,275801,89113,5,0,16384,33554432,256
50000,3734523,275801,89113,5,0,16384,33554432,512
50000,3734523,275801,89113,5,0,16384,33554432,1024
50000,3734523,275801,89113,5,0,16384,33554432,2048
50000,3734523,275801,89113,5,0,16384,33554432,4096
50000,3734523,275801,89113,5,0,16384,67108864,256
50000,3734523,275801,89113,5,0,16384,67108864,512
50000,3734523,275801,89113,5,0,16384,67108864,1024
50000,3734523,275801,89113,5,0,16384,67108864,2048
50000,3734523,275801,89113,5,0,16384,67108864,4096
50000,3734523,275801,89113,5,0,16384,134217728,256
50000,3734523,275801,89113,5,0,16384,134217728,512
50000,3734523,275801,89113,5,0,16384,134217728,1024
50000,3734523,275801,89113,5,0,16384,134217728,2048
50000,3734523,275801,89113,5,0,16384,134217728,4096
50000,3734523,275801,89113,5,0,16384,268435456,256
50000,3734523,275801,89113,5,0,16384,268435456,512
50000,3734523,275801,89113,5,0,16384,268435456,1024
50000,3734523,275801,89113,5,0,16384,268435456,2048
50000,3734523,275801,89113,5,0,16384,268435456,4096
50000,3734523,243106,78085,5,0,32768,16777216,256
50000,3734523,243106,78085,5,0,32768,16777216,512
50000,3734523,243106,78085,5,0,32768,16777216,1024
50000,3734523,243106,78085,5,0,32768,16777216,2048
50000,3734523,243106,78085,5,0,32768,16777216,4096
50000,3734523,243106,78085,5,0,32768,33554432,256
50000,3734523,243106,78085,5,0,32768,33554432,512
50000,3734523,243106,78085,5,0,32768,33554432,1024
50000,3734523,243106,78085,5,0,32768,33554432,2048
50000,3734523,243106,78085,5,0,32768,33554432,4096
50000,3734523,243106,78085,5,0,32768,67108864,256
50000,3734523,243106,78085,5,0,32768,67108864,512
50000,3734523,243106,78085,5,0,32768,67108864,1024
50000,3734523,243106,78085,5,0,32768,67108864,2048
50000,3734523,243106,78085,5,0,32768,67108864,4096
50000,3734523,243106,78085,5,0,32768,134217728,256
50000,3734523,243106,78085,5,0,32768,134217728,512
50000,3734523,243106,78085,5,0,32768,134217728,1024
50000,3734523,243106,78085,5,0,32768,134217728,2048
50000,3734523,243106,78085,5,0,32768,134217728,4096
50000,3734523,243106,78085,5,0,32768,268435456,256
50000,3734523,243106,78085,5,0,32768,268435456,512
50000,3734523,243106,78085,5,0,32768,268435456,1024
50000,3734523,243106,78085,5,0,32768,268435456,2048
50000,3734523,243106,78085,5,0,32768,268435456,4096
50000,3734523,221989,76211,5,0,65536,16777216,256
50000,3734523,221989,76211,5,0,65536,16777216,512
50000,3734523,221989,76211,5,0,65536,16777216,1024
50000,3734523,221989,76211,5,0,65536,16777216,2048
50000,3734523,221989,76211,5,0,65536,16777216,4096
50000,3734523,221989,76211,5,0,65536,33554432,256
50000,3734523,221989,76211,5,0,65536,33554432,512
50000,3734523,221989,76211,5,0,65536,33554432,1024
50000,3734523,221989,76211,5,0,65536,33554432,2048
50000,3734523,221989,76211,5,0,65536,33554432,4096
50000,3734523,221989,76211,5,0,65536,67108864,256
50000,3734523,221989,76211,5,0,65536,67108864,512
50000,3734523,221989,76211,5,0,65536,67108864,1024
50000,3734523,221989,76211,5,0,65536,67108864,2048
50000,3734523,221989,76211,5,0,65536,67108864,4096
50000,3734523,221989,76211,5,0,65536,134217728,256
50000,3734523,221989,76211,5,0,65536,134217728,512
50000,3734523,221989,76211,5,0,65536,134217728,1024
50000,3734523,221989,76211,5,0,65536,134217728,2048
50000,3734523,221989,76211,5,0,65536,134217728,4096
50000,3734523,221989,76211,5,0,65536,268435456,256
50000,3734523,221989,76211,5,0,65536,268435456,512
50000,3734523,221989,76211,5,0,65536,268435456,1024
50000,3734523,221989,76211,5,0,65536,268435456,2048
50000,3734523,221989,76211,5,0,65536,268435456,4096
50000,3734523,210073,76728,5,0,131072,16777216,256
50000,3734523,210073,76728,5,0,131072,16777216,512
50000,3734523,210073,76728,5,0,131072,16777216,1024
50000,3734523,210073,76728,5,0,131072,16777216,2048
50000,3734523,210073,76728,5,0,131072,16777216,4096
50000,3734523,210073,76728,5,0,131072,33554432,256
50000,3734523,210073,76728,5,0,131072,33554432,512
50000,3734523,210073,76728,5,0,131072,33554432,1024
50000,3734523,210073,76728,5,0,131072,33554432,2048
50000,3734523,210073,76728,5,0,131072,33554432,4096
50000,3734523,210073,76728,5,0,131072,67108864,256
50000,3734523,210073,76728,5,0,131072,67108864,512
50000,3734523,210073,76728,5,0,131072,67108864,1024
50000,3734523,210073,76728,5,0,131072,67108864,2048
50000,3734523,210073,76728,5,0,131072,67108864,4096
50000,3734523,210073,76728,5,0,131072,134217728,256
50000,3734523,210073,76728,5,0,131072,134217728,512
50000,3734523,210073,76728,5,0,131072,134217728,1024
50000,3734523,210073,76728,5,0,131072,134217728,2048
50000,3734523,210073,76728,5,0,131072,134217728,4096
50000,3734523,210073,76728,5,0,131072,268435456,256
50000,3734523,210073,76728,5,0,131072,268435456,512
50000,3734523,210073,76728,5,0,131072,268435456,1024
50000,3734523,210073,76728,5,0,131072,268435456,2048
50000,3734523,210073,76728,5,0,131072,268435456,4096
50000,3734523,198832,78670,5,0,262144,16777216,256
50000,3734523,198832,78670,5,0,262144,16777216,512
50000,3734523,198832,78670,5,0,262144,16777216,1024
50000,3734523,198832,78670,5,0,262144,16777216,2048
50000,3734523,198832,78670,5,0,262144,16777216,4096
50000,3734523,198832,78670,5,0,262144,33554432,256
50000,3734523,198832,78670,5,0,262144,33554432,512
50000,3734523,198832,78670,5,0,262144,33554432,1024
50000,3734523,198832,78670,5,0,262144,33554432,2048
50000,3734523,198832,78670,5,0,262144,33554432,4096
50000,3734523,198832,78670,5,0,262144,67108864,256
50000,3734523,198832,78670,5,0,262144,67108864,512
50000,3734523,198832,78670,5,0,262144,67108864,1024
50000,3734523,198832,78670,5,0,262144,67108864,2048
50000,3734523,198832,78670,5,0,262144,67108864,4096
50000,3734523,198832,78670,5,0,262144,134217728,256
50000,3734523,198832,78670,5,0,262144,134217728,512
50000,3734523,198832,78670,5,0,262144,134217728,1024
50000,3734523,198832,78670,5,0,262144,134217728,2048
50000,3734523,198832,78670,5,0,262144,134217728,4096
50000,3734523,198832,78670,5,0,262144,268435456,256
50000,3734523,198832,78670,5,0,262144,268435456,512
50000,3734523,198832,78670,5,0,262144,268435456,1024
50000,3734523,198832,78670,5,0,262144,268435456,2048
50000,3734523,198832,78670,5,0,262144,268435456,4096
50000,3734523,285369,97785,5,1,16384,16777216,256
50000,3734523,285369,97785,5,1,16384,16777216,512
50000,3734523,285369,97785,5,1,16384,16777216,1024
50000,3734523,285369,97785,5,1,16384,16777216,2048
50000,3734523,285369,97785,5,1,16384,16777216,4096
50000,3734523,285369,97785,5,1,16384,33554432,256
50000,3734523,285369,97785,5,1,16384,33554432,512
50000,3734523,285369,97785,5,1,16384,33554432,1024
50000,3734523,285369,97785,5,1,16384,33554432,2048
50000,3734523,285369,97785,5,1,16384,33554432,4096
50000,3734523,285369,97785,5,1,16384,67108864,256
50000,3734523,285369,97785,5,1,16384,67108864,512
50000,3734523,285369,97785,5,1,16384,67108864,1024
50000,3734523,285369,97785,5,1,16384,67108864,2048
50000,3734523,285369,97785,5,1,16384,67108864,4096
50000,3734523,285369,97785,5,1,16384,134217728,256
50000,3734523,285369,97785,5,1,16384,134217728,512
50000,3734523,285369,97785,5,1,16384,134217728,1024
50000,3734523,285369,97785,5,1,16384,134217728,2048
50000,3734523,285369,97785,5,1,16384,134217728,4096
50000,3734523,285369,97785,5,1,16384,268435456,256
50000,3734523,285369,97785,5,1,16384,268435456,512
50000,3734523,285369,97785,5,1,16384,268435456,1024
50000,3734523,285369,97785,5,1,16384,268435456,2048
50000,3734523,285369,97785,5,1,16384,268435456,4096
50000,3734523,251779,86057,5,1,32768,16777216,256
50000,3734523,251779,86057,5,1,32768,16777216,512
50000,3734523,251779,86057,5,1,32768,16777216,1024
50000,3734523,251779,86057,5,1,32768,16777216,2048
50000,3734523,251779,86057,5,1,32768,16777216,4096
50000,3734523,251779,86057,5,1,32768,33554432,256
50000,3734523,251779,86057,5,1,32768,33554432,512
50000,3734523,251779,86057,5,1,32768,33554432,1024
50000,3734523,251779,86057,5,1,32768,33554432,2048
50000,3734523,251779,86057,5,1,32768,33554432,4096
50000,3734523,251779,86057,5,1,32768,67108864,256
50000,3734523,251779,86057,5,1,32768,67108864,512
50000,3734523,251779,86057,5,1,32768,67108864,1024
50000,3734523,251779,86057,5,1,32768,67108864,2048
50000,3734523,251779,86057,5,1,32768,67108864,4096
50000,3734523,251779,86057,5,1,32768,134217728,256
50000,3734523,251779,86057,5,1,32768,134217728,512
50000,3734523,251779,86057,5,1,32768,134217728,1024
50000,3734523,251779,86057,5,1,32768,134217728,2048
50000,3734523,251779,86057,5,1,32768,134217728,4096
50000,3734523,251779,86057,5,1,32768,268435456,256
50000,3734523,251779,86057,5,1,32768,268435456,512
50000,3734523,251779,86057,5,1,32768,268435456,1024
50000,3734523,251779,86057,5,1,32768,268435456,2048
50000,3734523,251779,86057,5,1,32768,268435456,4096
50000,3734523,231151,84587,5,1,65536,16777216,256
50000,3734523,231151,84587,5,1,65536,16777216,512
50000,3734523,231151,84587,5,1,65536,16777216,1024
50000,3734523,231151,84587,5,1,65536,16777216,2048
50000,3734523,231151,84587,5,1,65536,16777216,4096
50000,3734523,231151,84587,5,1,65536,33554432,256
50000,3734523,231151,84587,5,1,65536,33554432,512
50000,3734523,231151,84587,5,1,65536,33554432,1024
50000,3734523,231151,84587,5,1,65536,33554432,2048
50000,3734523,231151,84587,5,1,65536,33554432,4096
50000,3734523,231151,84587,5,1,65536,67108864,256
50000,3734523,231151,84587,5,1,65536,67108864,512
50000,3734523,231151,84587,5,1,65536,67108864,1024
50000,3734523,231151,84587,5,1,65536,67108864,2048
50000,3734523,231151,84587,5,1,65536,67108864,4096
50000,3734523,231151,84587,5,1,65536,134217728,256
50000,3734523,231151,84587,5,1,65536,134217728,512
50000,3734523,231151,84587,5,1,65536,134217728,1024
50000,3734523,231151,84587,5,1,65536,134217728,2048
50000,3734523,231151,84587,5,1,65536,134217728,4096
50000,3734523,231151,84587,5,1,65536,268435456,256
50000,3734523,231151,84587,5,1,65536,268435456,512
50000,3734523,231151,84587,5,1,65536,268435456,1024
50000,3734523,231151,84587,5,1,65536,268435456,2048
50000,3734523,231151,84587,5,1,65536,268435456,4096
50000,3734523,220498,84886,5,1,131072,16777216,256
50000,3734523,220498,84886,5,1,131072,16777216,512
50000,3734523,220498,84886,5,1,131072,16777216,1024
50000,3734523,220498,84886,5,1,131072,16777216,2048
50000,3734523,220498,84886,5,1,131072,16777216,4096
50000,3734523,220498,84886,5,1,131072,33554432,256
50000,3734523,220498,84886,5,1,131072,33554432,512
50000,3734523,220498,84886,5,1,131072,33554432,1024
50000,3734523,220498,84886,5,1,131072,33554432,2048
50000,3734523,220498,84886,5,1,131072,33554432,4096
50000,3734523,220498,84886,5,1,131072,67108864,256
50000,3734523,220498,84886,5,1,131072,67108864,512
50000,3734523,220498,84886,5,1,131072,67108864,1024
50000,3734523,220498,84886,5,1,131072,67108864,2048
50000,3734523,220498,84886,5,1,131072,67108864,4096
50000,3734523,220498,84886,5,1,131072,134217728,256
50000,3734523,220498,84886,5,1,131072,134217728,512
50000,3734523,220498,84886,5,1,131072,134217728,1024
50000,3734523,220498,84886,5,1,131072,134217728,2048
50000,3734523,220498,84886,5,1,131072,134217728,4096
50000,3734523,220498,84886,5,1,131072,268435456,256
50000,3734523,220498,84886,5,1,131072,268435456,512
50000,3734523,220498,84886,5,1,131072,268435456,1024
50000,3734523,220498,84886,5,1,131072,268435456,2048
50000,3734523,220498,84886,5,1,131072,268435456,4096
50000,3734523,207576,90264,5,1,262144,16777216,256
50000,3734523,207576,90264,5,1,262144,16777216,512
50000,3734523,207576,90264,5,1,262144,16777216,1024
50000,3734523,207576,90264,5,1,262144,16777216,2048
50000,3734523,207576,90264,5,1,262144,16777216,4096
50000,3734523,207576,90264,5,1,262144,33554432,256
50000,3734523,207576,90264,5,1,262144,33554432,512
50000,3734523,207576,90264,5,1,262144,33554432,1024
50000,3734523,207576,90264,5,1,262144,33554432,2048
50000,3734523,207576,90264,5,1,262144,33554432,4096
50000,3734523,207576,90264,5,1,262144,67108864,256
50000,3734523,207576,90264,5,1,262144,67108864,512
50000,3734523,207576,90264,5,1,262144,67108864,1024
50000,3734523,207576,90264,5,1,262144,67108864,2048
50000,3734523,207576,90264,5,1,262144,67108864,4096
50000,3734523,207576,90264,5,1,262144,134217728,256
50000,3734523,207576,90264,5,1,262144,134217728,512
50000,3734523,207576,90264,5,1,262144,134217728,1024
50000,3734523,207576,90264,5,1,262144,134217728,2048
50000,3734523,207576,90264,5,1,262144,134217728,4096
50000,3734523,207576,90264,5,1,262144,268435456,256
50000,3734523,207576,90264,5,1,262144,268435456,512
50000,3734523,207576,90264,5,1,262144,268435456,1024
50000,3734523,207576,90264,5,1,262144,268435456,2048
50000,3734523,207576,90264,5,1,262144,268435456,4096
500000,37753008,32931036,32400297,0,0,16384,16777216,256
500000,37753008,32931067,32400267,0,0,16384,16777216,512
500000,37753008,32931067,32400267,0,0,16384,16777216,1024
500000,37753008,32931056,32400267,0,0,16384,16777216,2048
500000,37753008,32931056,32400148,0,0,16384,16777216,4096
500000,37753008,32930499,32399531,0,0,16384,33554432,256
500000,37753008,32930499,32399531,0,0,16384,33554432,512
500000,37753008,32930499,32399531,0,0,16384,33554432,1024
500000,37753008,32930499,32399531,0,0,32768,134217728,2048
500000,37753008,32930499,32399531,0,0,32768,134217728,4096
500000,37753008,32930499,32399531,0,0,32768,268435456,256
500000,37753008,32930499,32399531,0,0,32768,268435456,512
500000,37753008,32930499,32399531,0,0,32768,268435456,1024
500000,37753008,32930499,32399531,0,0,32768,268435456,2048
500000,37753008,32930499,32399531,0,0,32768,268435456,4096
500000,37753008,32931606,32400552,0,0,65536,16777216,256
500000,37753008,32931537,32400552,0,0,65536,16777216,512
500000,37753008,32931537,32400552,0,0,65536,16777216,1024
500000,37753008,32931324,32400552,0,0,65536,16777216,2048
500000,37753008,32931324,32400708,0,0,65536,16777216,4096
500000,37753008,32930499,32399531,0,0,65536,33554432,256
500000,37753008,32930499,32399531,0,0,65536,33554432,512
500000,37753008,32930499,32399531,0,0,65536,33554432,1024
500000,37753008,32930499,32399531,0,0,65536,33554432,2048
500000,37753008,32930499,32399531,0,0,65536,33554432,4096
500000,37753008,32930499,32399531,0,0,65536,67108864,256
500000,37753008,32930499,32399531,0,0,65536,67108864,512
500000,37753008,32930499,32399531,0,0,65536,67108864,1024
500000,37753008,32930499,32399531,0,0,65536,67108864,2048
500000,37753008,32930499,32399531,0,0,65536,67108864,4096
500000,37753008,32930499,32399531,0,0,65536,134217728,256
500000,37753008,32930499,32399531,0,0,65536,134217728,512
500000,37753008,32930499,32399531,0,0,65536,134217728,1024
500000,37753008,32930499,32399531,0,0,65536,134217728,2048
500000,37753008,32930499,32399531,0,0,65536,134217728,4096
500000,37753008,32930499,32399531,0,0,65536,268435456,256
500000,37753008,32930499,32399531,0,0,65536,268435456,512
500000,37753008,32930499,32399531,0,0,65536,268435456,1024
500000,37753008,32930499,32399531,0,0,65536,268435456,2048
500000,37753008,32930499,32399531,0,0,65536,268435456,4096
500000,37753008,32931564,32400561,0,0,131072,16777216,256
500000,37753008,32931564,32400561,0,0,131072,16777216,512
500000,37753008,32931564,32400646,0,0,131072,16777216,1024
500000,37753008,32931564,32400981,0,0,131072,16777216,2048
500000,37753008,32931564,32400823,0,0,131072,16777216,4096
500000,37753008,32931053,32400227,0,0,131072,33554432,256
500000,37753008,32931092,32400227,0,0,131072,33554432,512
500000,37753008,32931066,32400227,0,0,131072,33554432,1024
500000,37753008,32931066,32400195,0,0,131072,33554432,2048
500000,37753008,32931086,32400194,0,0,131072,33554432,4096
500000,37753008,32930499,32399531,0,0,131072,67108864,256
500000,37753008,32930499,32399531,0,0,131072,67108864,512
500000,37753008,32930499,32399531,0,0,131072,67108864,1024
500000,37753008,32930499,32399531,0,0,131072,67108864,2048
500000,37753008,32930499,32399531,0,0,131072,67108864,4096
500000,37753008,32930499,32399531,0,0,131072,134217728,256
500000,37753008,32930499,32399531,0,0,131072,134217728,512
500000,37753008,32930499,32399531,0,0,131072,134217728,1024
500000,37753008,32930499,32399531,0,0,131072,134217728,2048
500000,37753008,32930499,32399531,0,0,131072,134217728,4096
500000,37753008,32930499,32399531,0,0,131072,268435456,256
500000,37753008,32930499,32399531,0,0,131072,268435456,512
500000,37753008,32930499,32399531,0,0,131072,268435456,1024
500000,37753008,32930499,32399531,0,0,131072,268435456,2048
500000,37753008,32930499,32399531,0,0,131072,268435456,4096
500000,37753008,32931578,32400505,0,0,262144,16777216,256
500000,37753008,32931577,32400770,0,0,262144,16777216,512
500000,37753008,32931545,32400545,0,0,262144,16777216,1024
500000,37753008,32931538,32400545,0,0,262144,16777216,2048
500000,37753008,32931538,32400813,0,0,262144,16777216,4096
500000,37753008,32931047,32400218,0,0,262144,33554432,256
500000,37753008,32931039,32400213,0,0,262144,33554432,512
500000,37753008,32931039,32400203,0,0,262144,33554432,1024
500000,37753008,32931039,32400203,0,0,262144,33554432,2048
500000,37753008,32931039,32400203,0,0,262144,33554432,4096
